1.07716991,-1.02098813,-1.34825945
0.18308846,-1.55769823,-1.78240549
-2.06034619,3.92737828,3.88955512
1.93629805,0.71819733,3.71516908
-0.75141390,-0.41841395,-3.25018363
2.25739131,-1.12657741,-2.29154291
0.12088687,-1.39561152,2.00370938
3.32742706,-1.47650287,3.39402390
2.13092733,-1.10682763,-0.19728964
2.11744202,-0.18447435,0.93016390
-1.45937812,2.38288219,-3.78819940
2.43231342,-1.11853792,-1.22408826
2.41684537,1.84549905,2.90610700
2.51524791,0.03580977,-2.44559008
1.11358524,-2.47801134,-0.00809219
1.26166407,1.07543235,-2.75171575
-0.58118735,-2.42937840,2.66899683
-1.53318230,2.31969966,1.76242938
2.63994659,-0.78475156,2.25123325
-1.92748638,-1.43272943,-2.43922638
0.92128014,-2.42792552,2.15002443
2.11417231,0.95865752,-1.79067808
-0.73123803,-3.36615723,0.13765980
1.61256930,-0.92334158,2.03748477
3.96791181,0.20025090,2.65943218
1.18875119,-0.05955638,-0.73630704
3.78949770,1.57067433,0.72659184
2.78662577,-1.52416748,0.83581875
-1.62936245,-1.13906153,-0.76540841
2.59265523,3.78633508,-1.25245213
